Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
4564,composition,What is the musical genre of {composition}?,Carmina Burana,Q: What is the musical genre of Carmina Burana?,A: The musical genre of Carmina Burana is,"Medieval, Classical, and Choral",2.4901621341705322,,Pop,12091.1162109375,Pop,1.3238481283187866,7.597403049468994,1.3238481283187866,0.1064453125,0.0303955078125,Contextual,Contextual
4565,composition,What is the musical genre of {composition}?,Clair de Lune,Q: What is the musical genre of Clair de Lune?,A: The musical genre of Clair de Lune is,Impressionism,1.413975477218628,,Baroque,116.40217590332031,Baroque,1.0746521949768066,5.705259799957275,1.0746521949768066,0.1015625,0.031005859375,Contextual,Contextual
4566,composition,What is the musical genre of {composition}?,Eine kleine Nachtmusik,Q: What is the musical genre of Eine kleine Nachtmusik?,A: The musical genre of Eine kleine Nachtmusik is,Classical,1.5306912660598755,,Impressionism,165.53721618652344,Classical,1.428137183189392,1.428137183189392,3.0162906646728516,0.08984375,0.0286865234375,Parametric,Contextual
4567,composition,What is the musical genre of {composition}?,Für Elise,Q: What is the musical genre of Für Elise?,A: The musical genre of Für Elise is,Classical,2.3504340648651123,,Impressionism,35.65275192260742,Impressionism,1.1355689764022827,25.605789184570312,1.1355689764022827,0.103515625,0.031494140625,Contextual,Contextual
4568,composition,What is the musical genre of {composition}?,Gymnopédies,Q: What is the musical genre of Gymnopédies?,A: The musical genre of Gymnopédies is,Impressionism,2.0307719707489014,,Jazz,19816.951171875,Jazz,1.1411038637161255,23.219144821166992,1.1411038637161255,0.10693359375,0.031494140625,Contextual,Contextual
4569,composition,What is the musical genre of {composition}?,Imagine,Q: What is the musical genre of Imagine?,A: The musical genre of Imagine is,Soft Rock,2.401232957839966,,orchestral suite,1028.730224609375,orchestral suite,1.097697138786316,277.9980163574219,1.097697138786316,0.1123046875,0.0341796875,Contextual,Contextual
4570,composition,What is the musical genre of {composition}?,In the Mood,Q: What is the musical genre of In the Mood?,A: The musical genre of In the Mood is,Big Band,1.9567464590072632,,Classical,2535.080078125,Classical,1.1504969596862793,8.248627662658691,1.1504969596862793,0.11376953125,0.03173828125,Contextual,Contextual
4571,composition,What is the musical genre of {composition}?,Like a Rolling Stone,Q: What is the musical genre of Like a Rolling Stone?,A: The musical genre of Like a Rolling Stone is,Rock,2.274864435195923,,Jazz,20887.791015625,Jazz,1.1391613483428955,48.43838119506836,1.1391613483428955,0.1083984375,0.031494140625,Contextual,Contextual
4572,composition,What is the musical genre of {composition}?,Lovesong,Q: What is the musical genre of Lovesong?,A: The musical genre of Lovesong is,Indie Rock,4.377535343170166,,Soft Rock,14.986186981201172,Soft Rock,1.0259840488433838,235.14666748046875,1.0259840488433838,0.1123046875,0.032958984375,Contextual,Contextual
4573,composition,What is the musical genre of {composition}?,Mbube (The Lion Sleeps Tonight),Q: What is the musical genre of Mbube (The Lion Sleeps Tonight)?,A: The musical genre of Mbube (The Lion Sleeps Tonight) is,"a traditional South African music style known as Mbube, which is a type of a cappella",1.6801791191101074,,Classical,102454.96875,Classical,1.132668375968933,2.6512300968170166,1.132668375968933,0.0888671875,0.0299072265625,Contextual,Contextual
4574,composition,What is the musical genre of {composition}?,Nessun Dorma,Q: What is the musical genre of Nessun Dorma?,A: The musical genre of Nessun Dorma is,Opera,2.108914852142334,,Baroque,99.15045166015625,Baroque,1.0481027364730835,46.700538635253906,1.0481027364730835,0.1025390625,0.03173828125,Contextual,Contextual
4575,composition,What is the musical genre of {composition}?,Purple Rain,Q: What is the musical genre of Purple Rain?,A: The musical genre of Purple Rain is,"a blend of rock, funk, R&B, and pop",1.5454659461975098,,Classical,37768.453125,Classical,1.1514465808868408,3.170779228210449,1.1514465808868408,0.12109375,0.03271484375,Contextual,Contextual
4576,composition,What is the musical genre of {composition}?,Raga Malkauns,Q: What is the musical genre of Raga Malkauns?,A: The musical genre of Raga Malkauns is,Hindustani classical music,1.1594613790512085,,"a complex and multi-faceted one, blending elements of opera, rock, and ballad",9.369443893432617,"a complex and multi-faceted one, blending elements of opera, rock, and ballad",1.0542246103286743,4.000539302825928,1.0542246103286743,0.06201171875,0.0289306640625,Contextual,Contextual
4577,composition,What is the musical genre of {composition}?,Rhapsody in Blue,Q: What is the musical genre of Rhapsody in Blue?,A: The musical genre of Rhapsody in Blue is,Jazz,3.314465284347534,,"Medieval, Classical, and Choral",45.51596450805664,Classical,3.0537517070770264,25.568748474121094,1.2317817211151123,0.08056640625,0.0286865234375,Other,Parametric
4578,composition,What is the musical genre of {composition}?,Rhapsody on a Theme of Paganini,Q: What is the musical genre of Rhapsody on a Theme of Paganini?,A: The musical genre of Rhapsody on a Theme of Paganini is,Classical,2.5555553436279297,,"a traditional South African music style known as Mbube, which is a type of a cappella",8.54006576538086,"a traditional South African music style known as Mbube, which is a type of a cappella",1.1023701429367065,452.78619384765625,1.1023701429367065,0.040283203125,0.01123046875,Contextual,Contextual
4579,composition,What is the musical genre of {composition}?,Symphony No. 5,Q: What is the musical genre of Symphony No. 5?,A: The musical genre of Symphony No. 5 is,Classical,1.73402738571167,,orchestral suite,56.569828033447266,orchestral suite,1.0609853267669678,700.06103515625,1.0609853267669678,0.0927734375,0.0294189453125,Contextual,Contextual
4580,composition,What is the musical genre of {composition}?,The Blue Danube,Q: What is the musical genre of The Blue Danube?,A: The musical genre of The Blue Danube is,Classical,3.400146245956421,,"a classical piece, specifically a string quartet movement, written by Samuel Barber in 1936",8.613279342651367,"a classical piece, specifically a string quartet movement, written by Samuel Barber in 1936",1.1167155504226685,20.464160919189453,1.1167155504226685,0.061279296875,0.0299072265625,Contextual,Contextual
4581,composition,What is the musical genre of {composition}?,The Four Seasons,Q: What is the musical genre of The Four Seasons?,A: The musical genre of The Four Seasons is,Baroque,1.5652605295181274,,Classical,3.5642106533050537,Classical,1.0603621006011963,8.622519493103027,1.0603621006011963,0.11279296875,0.03125,Contextual,Contextual
4582,composition,What is the musical genre of {composition}?,The Planets,Q: What is the musical genre of The Planets?,A: The musical genre of The Planets is,orchestral suite,2.561917304992676,,Big Band,1308.165771484375,Big Band,1.0925407409667969,39.38923263549805,1.0925407409667969,0.1083984375,0.03173828125,Contextual,Contextual
4583,composition,What is the musical genre of {composition}?,The Rite of Spring,Q: What is the musical genre of The Rite of Spring?,A: The musical genre of The Rite of Spring is,"a ballet score, specifically a work of modern classical music, and is considered a pioneering work of",3.036720037460327,,Classical,11.746009826660156,Classical,1.0598706007003784,5.493993759155273,1.0598706007003784,0.1025390625,0.0306396484375,Contextual,Contextual
4584,composition,What is the musical genre of {composition}?,Toccata and Fugue in D minor,Q: What is the musical genre of Toccata and Fugue in D minor?,A: The musical genre of Toccata and Fugue in D minor is,Baroque,1.2087591886520386,,Big Band,3377.25830078125,Big Band,1.1316444873809814,5.558296203613281,1.1316444873809814,0.08056640625,0.027099609375,Contextual,Contextual
4585,composition,What is the opus number of {composition}?,Adagio for Strings,Q: What is the opus number of Adagio for Strings?,A: The opus number of Adagio for Strings is,11,1.7588286399841309,,43,230.36105346679688,43,1.1086058616638184,9.282244682312012,1.1086058616638184,0.09326171875,0.028076171875,Contextual,Contextual
4586,composition,What is the opus number of {composition}?,Billie Jean,Q: What is the opus number of Billie Jean?,A: The opus number of Billie Jean is,45,5.087058067321777,,37,30.203245162963867,37,1.0738073587417603,19.637882232666016,1.0738073587417603,0.1015625,0.0299072265625,Contextual,Contextual
4587,composition,What is the opus number of {composition}?,Bohemian Rhapsody,Q: What is the opus number of Bohemian Rhapsody?,A: The opus number of Bohemian Rhapsody is,91,5.0853657722473145,,67,1839.0264892578125,67,1.2069001197814941,14.250687599182129,1.2069001197814941,0.087890625,0.0269775390625,Contextual,Contextual
4588,composition,What is the opus number of {composition}?,Canon in D,Q: What is the opus number of Canon in D?,A: The opus number of Canon in D is,37,4.612051963806152,,6:07,187.3080596923828,6:07,1.6465436220169067,3.6249759197235107,1.6465436220169067,0.09375,0.029541015625,Contextual,Contextual
4589,composition,What is the opus number of {composition}?,Carmina Burana,Q: What is the opus number of Carmina Burana?,A: The opus number of Carmina Burana is,Op,2.3783347606658936,,11,46.710079193115234,11,1.108767032623291,8480.64453125,1.108767032623291,0.09619140625,0.028564453125,Contextual,Contextual
4590,composition,What is the opus number of {composition}?,Clair de Lune,Q: What is the opus number of Clair de Lune?,A: The opus number of Clair de Lune is,46,2.4973862171173096,,67,10.848151206970215,67,1.046265721321106,29.635639190673828,1.046265721321106,0.09716796875,0.0286865234375,Contextual,Contextual
4591,composition,What is the opus number of {composition}?,Eine kleine Nachtmusik,Q: What is the opus number of Eine kleine Nachtmusik?,A: The opus number of Eine kleine Nachtmusik is,K,1.369471788406372,,"Puccini's opera Turandot, Op",25.577377319335938,K,2.390625238418579,2.390625238418579,1.254212737083435,0.07177734375,0.0277099609375,Parametric,Parametric
4592,composition,What is the opus number of {composition}?,Für Elise,Q: What is the opus number of Für Elise?,A: The opus number of Für Elise is,23,1.9974313974380493,,Op,4.303784370422363,Op,1.585673451423645,4.580993175506592,1.585673451423645,0.1083984375,0.0311279296875,Contextual,Contextual
4593,composition,What is the opus number of {composition}?,Gymnopédies,Q: What is the opus number of Gymnopédies?,A: The opus number of Gymnopédies is,37,1.501863718032837,,91,15626.2353515625,91,1.2084879875183105,11.829777717590332,1.2084879875183105,0.0966796875,0.029296875,Contextual,Contextual
4594,composition,What is the opus number of {composition}?,Imagine,Q: What is the opus number of Imagine?,A: The opus number of Imagine is,Op,1.4054954051971436,,"Puccini's opera Turandot, Op",10.95641803741455,1,13.417698860168457,15.176445960998535,1.2400866746902466,0.08154296875,0.0311279296875,Other,Parametric
4595,composition,What is the opus number of {composition}?,In the Mood,Q: What is the opus number of In the Mood?,A: The opus number of In the Mood is,Op,3.378892183303833,,6:07,112.51380157470703,6:07,1.0908522605895996,3227.48291015625,1.0908522605895996,0.09326171875,0.0299072265625,Contextual,Contextual
4596,composition,What is the opus number of {composition}?,Like a Rolling Stone,Q: What is the opus number of Like a Rolling Stone?,A: The opus number of Like a Rolling Stone is,6:07,2.4877774715423584,,Op,4.071831226348877,Op,1.1918449401855469,17.999502182006836,1.1918449401855469,0.1025390625,0.0308837890625,Contextual,Contextual
4597,composition,What is the opus number of {composition}?,Lovesong,Q: What is the opus number of Lovesong?,A: The opus number of Lovesong is,Op,1.5713785886764526,,37,25.47385025024414,37,1.0448187589645386,2437.8447265625,1.0448187589645386,0.10693359375,0.0299072265625,Contextual,Contextual
4598,composition,What is the opus number of {composition}?,Mbube (The Lion Sleeps Tonight),Q: What is the opus number of Mbube (The Lion Sleeps Tonight)?,A: The opus number of Mbube (The Lion Sleeps Tonight) is,ZK 1005,3.52431058883667,,Op,7.81545352935791,Op,1.2956875562667847,24.077693939208984,1.2956875562667847,0.0859375,0.028564453125,Contextual,Contextual
4599,composition,What is the opus number of {composition}?,Nessun Dorma,Q: What is the opus number of Nessun Dorma?,A: The opus number of Nessun Dorma is,"Puccini's opera Turandot, Op",1.7548530101776123,,67,86.9042739868164,67,1.0592559576034546,3.9577198028564453,1.0592559576034546,0.09814453125,0.029541015625,Contextual,Contextual
